image,map,fixation
COCO_train2014_000000538398.jpg,COCO_train2014_000000538398.png,COCO_train2014_000000538398.bmp
COCO_train2014_000000538518.jpg,COCO_train2014_000000538518.png,COCO_train2014_000000538518.bmp
COCO_train2014_000000538580.jpg,COCO_train2014_000000538580.png,COCO_train2014_000000538580.bmp
COCO_train2014_000000538604.jpg,COCO_train2014_000000538604.png,COCO_train2014_000000538604.bmp
COCO_train2014_000000538609.jpg,COCO_train2014_000000538609.png,COCO_train2014_000000538609.bmp
COCO_train2014_000000538640.jpg,COCO_train2014_000000538640.png,COCO_train2014_000000538640.bmp
COCO_train2014_000000538682.jpg,COCO_train2014_000000538682.png,COCO_train2014_000000538682.bmp
COCO_train2014_000000538687.jpg,COCO_train2014_000000538687.png,COCO_train2014_000000538687.bmp
COCO_train2014_000000538691.jpg,COCO_train2014_000000538691.png,COCO_train2014_000000538691.bmp
COCO_train2014_000000538701.jpg,COCO_train2014_000000538701.png,COCO_train2014_000000538701.bmp
COCO_train2014_000000538709.jpg,COCO_train2014_000000538709.png,COCO_train2014_000000538709.bmp
COCO_train2014_000000538735.jpg,COCO_train2014_000000538735.png,COCO_train2014_000000538735.bmp
COCO_train2014_000000538809.jpg,COCO_train2014_000000538809.png,COCO_train2014_000000538809.bmp
COCO_train2014_000000538821.jpg,COCO_train2014_000000538821.png,COCO_train2014_000000538821.bmp
COCO_train2014_000000538846.jpg,COCO_train2014_000000538846.png,COCO_train2014_000000538846.bmp
COCO_train2014_000000538922.jpg,COCO_train2014_000000538922.png,COCO_train2014_000000538922.bmp
COCO_train2014_000000539056.jpg,COCO_train2014_000000539056.png,COCO_train2014_000000539056.bmp
COCO_train2014_000000539087.jpg,COCO_train2014_000000539087.png,COCO_train2014_000000539087.bmp
COCO_train2014_000000539180.jpg,COCO_train2014_000000539180.png,COCO_train2014_000000539180.bmp
COCO_train2014_000000539233.jpg,COCO_train2014_000000539233.png,COCO_train2014_000000539233.bmp
COCO_train2014_000000539242.jpg,COCO_train2014_000000539242.png,COCO_train2014_000000539242.bmp
COCO_train2014_000000539309.jpg,COCO_train2014_000000539309.png,COCO_train2014_000000539309.bmp
COCO_train2014_000000539313.jpg,COCO_train2014_000000539313.png,COCO_train2014_000000539313.bmp
COCO_train2014_000000539335.jpg,COCO_train2014_000000539335.png,COCO_train2014_000000539335.bmp
COCO_train2014_000000539404.jpg,COCO_train2014_000000539404.png,COCO_train2014_000000539404.bmp
COCO_train2014_000000539493.jpg,COCO_train2014_000000539493.png,COCO_train2014_000000539493.bmp
COCO_train2014_000000539584.jpg,COCO_train2014_000000539584.png,COCO_train2014_000000539584.bmp
COCO_train2014_000000539589.jpg,COCO_train2014_000000539589.png,COCO_train2014_000000539589.bmp
COCO_train2014_000000539596.jpg,COCO_train2014_000000539596.png,COCO_train2014_000000539596.bmp
COCO_train2014_000000539789.jpg,COCO_train2014_000000539789.png,COCO_train2014_000000539789.bmp
COCO_train2014_000000539844.jpg,COCO_train2014_000000539844.png,COCO_train2014_000000539844.bmp
COCO_train2014_000000539848.jpg,COCO_train2014_000000539848.png,COCO_train2014_000000539848.bmp
COCO_train2014_000000539941.jpg,COCO_train2014_000000539941.png,COCO_train2014_000000539941.bmp
COCO_train2014_000000539967.jpg,COCO_train2014_000000539967.png,COCO_train2014_000000539967.bmp
COCO_train2014_000000540097.jpg,COCO_train2014_000000540097.png,COCO_train2014_000000540097.bmp
COCO_train2014_000000540225.jpg,COCO_train2014_000000540225.png,COCO_train2014_000000540225.bmp
COCO_train2014_000000540370.jpg,COCO_train2014_000000540370.png,COCO_train2014_000000540370.bmp
COCO_train2014_000000540384.jpg,COCO_train2014_000000540384.png,COCO_train2014_000000540384.bmp
COCO_train2014_000000540496.jpg,COCO_train2014_000000540496.png,COCO_train2014_000000540496.bmp
COCO_train2014_000000540561.jpg,COCO_train2014_000000540561.png,COCO_train2014_000000540561.bmp
COCO_train2014_000000540575.jpg,COCO_train2014_000000540575.png,COCO_train2014_000000540575.bmp
COCO_train2014_000000540617.jpg,COCO_train2014_000000540617.png,COCO_train2014_000000540617.bmp
COCO_train2014_000000540670.jpg,COCO_train2014_000000540670.png,COCO_train2014_000000540670.bmp
COCO_train2014_000000540728.jpg,COCO_train2014_000000540728.png,COCO_train2014_000000540728.bmp
COCO_train2014_000000540795.jpg,COCO_train2014_000000540795.png,COCO_train2014_000000540795.bmp
COCO_train2014_000000540831.jpg,COCO_train2014_000000540831.png,COCO_train2014_000000540831.bmp
COCO_train2014_000000540848.jpg,COCO_train2014_000000540848.png,COCO_train2014_000000540848.bmp
COCO_train2014_000000540868.jpg,COCO_train2014_000000540868.png,COCO_train2014_000000540868.bmp
COCO_train2014_000000540872.jpg,COCO_train2014_000000540872.png,COCO_train2014_000000540872.bmp
COCO_train2014_000000540899.jpg,COCO_train2014_000000540899.png,COCO_train2014_000000540899.bmp
COCO_train2014_000000540933.jpg,COCO_train2014_000000540933.png,COCO_train2014_000000540933.bmp
COCO_train2014_000000540947.jpg,COCO_train2014_000000540947.png,COCO_train2014_000000540947.bmp
COCO_train2014_000000541027.jpg,COCO_train2014_000000541027.png,COCO_train2014_000000541027.bmp
COCO_train2014_000000541077.jpg,COCO_train2014_000000541077.png,COCO_train2014_000000541077.bmp
COCO_train2014_000000541092.jpg,COCO_train2014_000000541092.png,COCO_train2014_000000541092.bmp
COCO_train2014_000000541171.jpg,COCO_train2014_000000541171.png,COCO_train2014_000000541171.bmp
COCO_train2014_000000541282.jpg,COCO_train2014_000000541282.png,COCO_train2014_000000541282.bmp
COCO_train2014_000000541288.jpg,COCO_train2014_000000541288.png,COCO_train2014_000000541288.bmp
COCO_train2014_000000541319.jpg,COCO_train2014_000000541319.png,COCO_train2014_000000541319.bmp
COCO_train2014_000000541343.jpg,COCO_train2014_000000541343.png,COCO_train2014_000000541343.bmp
COCO_train2014_000000541422.jpg,COCO_train2014_000000541422.png,COCO_train2014_000000541422.bmp
COCO_train2014_000000541450.jpg,COCO_train2014_000000541450.png,COCO_train2014_000000541450.bmp
COCO_train2014_000000541464.jpg,COCO_train2014_000000541464.png,COCO_train2014_000000541464.bmp
COCO_train2014_000000541491.jpg,COCO_train2014_000000541491.png,COCO_train2014_000000541491.bmp
COCO_train2014_000000541553.jpg,COCO_train2014_000000541553.png,COCO_train2014_000000541553.bmp
COCO_train2014_000000541591.jpg,COCO_train2014_000000541591.png,COCO_train2014_000000541591.bmp
COCO_train2014_000000541690.jpg,COCO_train2014_000000541690.png,COCO_train2014_000000541690.bmp
COCO_train2014_000000541702.jpg,COCO_train2014_000000541702.png,COCO_train2014_000000541702.bmp
COCO_train2014_000000541712.jpg,COCO_train2014_000000541712.png,COCO_train2014_000000541712.bmp
COCO_train2014_000000541725.jpg,COCO_train2014_000000541725.png,COCO_train2014_000000541725.bmp
COCO_train2014_000000541730.jpg,COCO_train2014_000000541730.png,COCO_train2014_000000541730.bmp
COCO_train2014_000000541771.jpg,COCO_train2014_000000541771.png,COCO_train2014_000000541771.bmp
COCO_train2014_000000541999.jpg,COCO_train2014_000000541999.png,COCO_train2014_000000541999.bmp
COCO_train2014_000000542048.jpg,COCO_train2014_000000542048.png,COCO_train2014_000000542048.bmp
COCO_train2014_000000542060.jpg,COCO_train2014_000000542060.png,COCO_train2014_000000542060.bmp
COCO_train2014_000000542165.jpg,COCO_train2014_000000542165.png,COCO_train2014_000000542165.bmp
COCO_train2014_000000542180.jpg,COCO_train2014_000000542180.png,COCO_train2014_000000542180.bmp
COCO_train2014_000000542213.jpg,COCO_train2014_000000542213.png,COCO_train2014_000000542213.bmp
COCO_train2014_000000542221.jpg,COCO_train2014_000000542221.png,COCO_train2014_000000542221.bmp
COCO_train2014_000000542231.jpg,COCO_train2014_000000542231.png,COCO_train2014_000000542231.bmp
COCO_train2014_000000542313.jpg,COCO_train2014_000000542313.png,COCO_train2014_000000542313.bmp
COCO_train2014_000000542321.jpg,COCO_train2014_000000542321.png,COCO_train2014_000000542321.bmp
COCO_train2014_000000542443.jpg,COCO_train2014_000000542443.png,COCO_train2014_000000542443.bmp
COCO_train2014_000000542472.jpg,COCO_train2014_000000542472.png,COCO_train2014_000000542472.bmp
COCO_train2014_000000542485.jpg,COCO_train2014_000000542485.png,COCO_train2014_000000542485.bmp
COCO_train2014_000000542514.jpg,COCO_train2014_000000542514.png,COCO_train2014_000000542514.bmp
COCO_train2014_000000542582.jpg,COCO_train2014_000000542582.png,COCO_train2014_000000542582.bmp
COCO_train2014_000000542589.jpg,COCO_train2014_000000542589.png,COCO_train2014_000000542589.bmp
COCO_train2014_000000542643.jpg,COCO_train2014_000000542643.png,COCO_train2014_000000542643.bmp
COCO_train2014_000000542715.jpg,COCO_train2014_000000542715.png,COCO_train2014_000000542715.bmp
COCO_train2014_000000542832.jpg,COCO_train2014_000000542832.png,COCO_train2014_000000542832.bmp
COCO_train2014_000000542839.jpg,COCO_train2014_000000542839.png,COCO_train2014_000000542839.bmp
COCO_train2014_000000542866.jpg,COCO_train2014_000000542866.png,COCO_train2014_000000542866.bmp
COCO_train2014_000000542881.jpg,COCO_train2014_000000542881.png,COCO_train2014_000000542881.bmp
COCO_train2014_000000542984.jpg,COCO_train2014_000000542984.png,COCO_train2014_000000542984.bmp
COCO_train2014_000000543026.jpg,COCO_train2014_000000543026.png,COCO_train2014_000000543026.bmp
COCO_train2014_000000543119.jpg,COCO_train2014_000000543119.png,COCO_train2014_000000543119.bmp
COCO_train2014_000000543194.jpg,COCO_train2014_000000543194.png,COCO_train2014_000000543194.bmp
COCO_train2014_000000543200.jpg,COCO_train2014_000000543200.png,COCO_train2014_000000543200.bmp
COCO_train2014_000000543263.jpg,COCO_train2014_000000543263.png,COCO_train2014_000000543263.bmp
COCO_train2014_000000543272.jpg,COCO_train2014_000000543272.png,COCO_train2014_000000543272.bmp
COCO_train2014_000000543275.jpg,COCO_train2014_000000543275.png,COCO_train2014_000000543275.bmp
COCO_train2014_000000543291.jpg,COCO_train2014_000000543291.png,COCO_train2014_000000543291.bmp
COCO_train2014_000000543332.jpg,COCO_train2014_000000543332.png,COCO_train2014_000000543332.bmp
COCO_train2014_000000543333.jpg,COCO_train2014_000000543333.png,COCO_train2014_000000543333.bmp
COCO_train2014_000000543379.jpg,COCO_train2014_000000543379.png,COCO_train2014_000000543379.bmp
COCO_train2014_000000543389.jpg,COCO_train2014_000000543389.png,COCO_train2014_000000543389.bmp
COCO_train2014_000000543447.jpg,COCO_train2014_000000543447.png,COCO_train2014_000000543447.bmp
COCO_train2014_000000543470.jpg,COCO_train2014_000000543470.png,COCO_train2014_000000543470.bmp
COCO_train2014_000000543515.jpg,COCO_train2014_000000543515.png,COCO_train2014_000000543515.bmp
COCO_train2014_000000543616.jpg,COCO_train2014_000000543616.png,COCO_train2014_000000543616.bmp
COCO_train2014_000000543657.jpg,COCO_train2014_000000543657.png,COCO_train2014_000000543657.bmp
COCO_train2014_000000543716.jpg,COCO_train2014_000000543716.png,COCO_train2014_000000543716.bmp
COCO_train2014_000000543729.jpg,COCO_train2014_000000543729.png,COCO_train2014_000000543729.bmp
COCO_train2014_000000543747.jpg,COCO_train2014_000000543747.png,COCO_train2014_000000543747.bmp
COCO_train2014_000000543754.jpg,COCO_train2014_000000543754.png,COCO_train2014_000000543754.bmp
COCO_train2014_000000543769.jpg,COCO_train2014_000000543769.png,COCO_train2014_000000543769.bmp
COCO_train2014_000000543817.jpg,COCO_train2014_000000543817.png,COCO_train2014_000000543817.bmp
COCO_train2014_000000543833.jpg,COCO_train2014_000000543833.png,COCO_train2014_000000543833.bmp
COCO_train2014_000000543986.jpg,COCO_train2014_000000543986.png,COCO_train2014_000000543986.bmp
COCO_train2014_000000544005.jpg,COCO_train2014_000000544005.png,COCO_train2014_000000544005.bmp
COCO_train2014_000000544032.jpg,COCO_train2014_000000544032.png,COCO_train2014_000000544032.bmp
COCO_train2014_000000544687.jpg,COCO_train2014_000000544687.png,COCO_train2014_000000544687.bmp
COCO_train2014_000000544690.jpg,COCO_train2014_000000544690.png,COCO_train2014_000000544690.bmp
COCO_train2014_000000544701.jpg,COCO_train2014_000000544701.png,COCO_train2014_000000544701.bmp
COCO_train2014_000000544760.jpg,COCO_train2014_000000544760.png,COCO_train2014_000000544760.bmp
COCO_train2014_000000544819.jpg,COCO_train2014_000000544819.png,COCO_train2014_000000544819.bmp
COCO_train2014_000000544832.jpg,COCO_train2014_000000544832.png,COCO_train2014_000000544832.bmp
COCO_train2014_000000544994.jpg,COCO_train2014_000000544994.png,COCO_train2014_000000544994.bmp
COCO_train2014_000000545016.jpg,COCO_train2014_000000545016.png,COCO_train2014_000000545016.bmp
COCO_train2014_000000545082.jpg,COCO_train2014_000000545082.png,COCO_train2014_000000545082.bmp
COCO_train2014_000000545088.jpg,COCO_train2014_000000545088.png,COCO_train2014_000000545088.bmp
COCO_train2014_000000545163.jpg,COCO_train2014_000000545163.png,COCO_train2014_000000545163.bmp
COCO_train2014_000000545213.jpg,COCO_train2014_000000545213.png,COCO_train2014_000000545213.bmp
COCO_train2014_000000545249.jpg,COCO_train2014_000000545249.png,COCO_train2014_000000545249.bmp
COCO_train2014_000000545316.jpg,COCO_train2014_000000545316.png,COCO_train2014_000000545316.bmp
COCO_train2014_000000545324.jpg,COCO_train2014_000000545324.png,COCO_train2014_000000545324.bmp
COCO_train2014_000000545334.jpg,COCO_train2014_000000545334.png,COCO_train2014_000000545334.bmp
COCO_train2014_000000545428.jpg,COCO_train2014_000000545428.png,COCO_train2014_000000545428.bmp
COCO_train2014_000000545476.jpg,COCO_train2014_000000545476.png,COCO_train2014_000000545476.bmp
COCO_train2014_000000545491.jpg,COCO_train2014_000000545491.png,COCO_train2014_000000545491.bmp
COCO_train2014_000000545549.jpg,COCO_train2014_000000545549.png,COCO_train2014_000000545549.bmp
COCO_train2014_000000545573.jpg,COCO_train2014_000000545573.png,COCO_train2014_000000545573.bmp
COCO_train2014_000000545673.jpg,COCO_train2014_000000545673.png,COCO_train2014_000000545673.bmp
COCO_train2014_000000545675.jpg,COCO_train2014_000000545675.png,COCO_train2014_000000545675.bmp
COCO_train2014_000000545710.jpg,COCO_train2014_000000545710.png,COCO_train2014_000000545710.bmp
COCO_train2014_000000545812.jpg,COCO_train2014_000000545812.png,COCO_train2014_000000545812.bmp
COCO_train2014_000000545844.jpg,COCO_train2014_000000545844.png,COCO_train2014_000000545844.bmp
COCO_train2014_000000545874.jpg,COCO_train2014_000000545874.png,COCO_train2014_000000545874.bmp
COCO_train2014_000000545944.jpg,COCO_train2014_000000545944.png,COCO_train2014_000000545944.bmp
COCO_train2014_000000545992.jpg,COCO_train2014_000000545992.png,COCO_train2014_000000545992.bmp
COCO_train2014_000000546013.jpg,COCO_train2014_000000546013.png,COCO_train2014_000000546013.bmp
COCO_train2014_000000546046.jpg,COCO_train2014_000000546046.png,COCO_train2014_000000546046.bmp
COCO_train2014_000000546056.jpg,COCO_train2014_000000546056.png,COCO_train2014_000000546056.bmp
COCO_train2014_000000546078.jpg,COCO_train2014_000000546078.png,COCO_train2014_000000546078.bmp
COCO_train2014_000000546105.jpg,COCO_train2014_000000546105.png,COCO_train2014_000000546105.bmp
COCO_train2014_000000546117.jpg,COCO_train2014_000000546117.png,COCO_train2014_000000546117.bmp
COCO_train2014_000000546205.jpg,COCO_train2014_000000546205.png,COCO_train2014_000000546205.bmp
COCO_train2014_000000546211.jpg,COCO_train2014_000000546211.png,COCO_train2014_000000546211.bmp
COCO_train2014_000000546301.jpg,COCO_train2014_000000546301.png,COCO_train2014_000000546301.bmp
COCO_train2014_000000546379.jpg,COCO_train2014_000000546379.png,COCO_train2014_000000546379.bmp
COCO_train2014_000000546499.jpg,COCO_train2014_000000546499.png,COCO_train2014_000000546499.bmp
COCO_train2014_000000546538.jpg,COCO_train2014_000000546538.png,COCO_train2014_000000546538.bmp
COCO_train2014_000000546695.jpg,COCO_train2014_000000546695.png,COCO_train2014_000000546695.bmp
COCO_train2014_000000546716.jpg,COCO_train2014_000000546716.png,COCO_train2014_000000546716.bmp
COCO_train2014_000000546791.jpg,COCO_train2014_000000546791.png,COCO_train2014_000000546791.bmp
COCO_train2014_000000546944.jpg,COCO_train2014_000000546944.png,COCO_train2014_000000546944.bmp
COCO_train2014_000000546981.jpg,COCO_train2014_000000546981.png,COCO_train2014_000000546981.bmp
COCO_train2014_000000547154.jpg,COCO_train2014_000000547154.png,COCO_train2014_000000547154.bmp
COCO_train2014_000000547165.jpg,COCO_train2014_000000547165.png,COCO_train2014_000000547165.bmp
COCO_train2014_000000547280.jpg,COCO_train2014_000000547280.png,COCO_train2014_000000547280.bmp
COCO_train2014_000000547315.jpg,COCO_train2014_000000547315.png,COCO_train2014_000000547315.bmp
COCO_train2014_000000547318.jpg,COCO_train2014_000000547318.png,COCO_train2014_000000547318.bmp
COCO_train2014_000000547449.jpg,COCO_train2014_000000547449.png,COCO_train2014_000000547449.bmp
COCO_train2014_000000547509.jpg,COCO_train2014_000000547509.png,COCO_train2014_000000547509.bmp
COCO_train2014_000000547594.jpg,COCO_train2014_000000547594.png,COCO_train2014_000000547594.bmp
COCO_train2014_000000547618.jpg,COCO_train2014_000000547618.png,COCO_train2014_000000547618.bmp
COCO_train2014_000000547644.jpg,COCO_train2014_000000547644.png,COCO_train2014_000000547644.bmp
COCO_train2014_000000547730.jpg,COCO_train2014_000000547730.png,COCO_train2014_000000547730.bmp
COCO_train2014_000000547742.jpg,COCO_train2014_000000547742.png,COCO_train2014_000000547742.bmp
COCO_train2014_000000547743.jpg,COCO_train2014_000000547743.png,COCO_train2014_000000547743.bmp
COCO_train2014_000000547777.jpg,COCO_train2014_000000547777.png,COCO_train2014_000000547777.bmp
COCO_train2014_000000547845.jpg,COCO_train2014_000000547845.png,COCO_train2014_000000547845.bmp
COCO_train2014_000000548088.jpg,COCO_train2014_000000548088.png,COCO_train2014_000000548088.bmp
COCO_train2014_000000548136.jpg,COCO_train2014_000000548136.png,COCO_train2014_000000548136.bmp
COCO_train2014_000000548153.jpg,COCO_train2014_000000548153.png,COCO_train2014_000000548153.bmp
COCO_train2014_000000548184.jpg,COCO_train2014_000000548184.png,COCO_train2014_000000548184.bmp
COCO_train2014_000000548251.jpg,COCO_train2014_000000548251.png,COCO_train2014_000000548251.bmp
COCO_train2014_000000548253.jpg,COCO_train2014_000000548253.png,COCO_train2014_000000548253.bmp
COCO_train2014_000000548362.jpg,COCO_train2014_000000548362.png,COCO_train2014_000000548362.bmp
COCO_train2014_000000548375.jpg,COCO_train2014_000000548375.png,COCO_train2014_000000548375.bmp
COCO_train2014_000000548471.jpg,COCO_train2014_000000548471.png,COCO_train2014_000000548471.bmp
COCO_train2014_000000548532.jpg,COCO_train2014_000000548532.png,COCO_train2014_000000548532.bmp
COCO_train2014_000000548608.jpg,COCO_train2014_000000548608.png,COCO_train2014_000000548608.bmp
COCO_train2014_000000548616.jpg,COCO_train2014_000000548616.png,COCO_train2014_000000548616.bmp
COCO_train2014_000000548662.jpg,COCO_train2014_000000548662.png,COCO_train2014_000000548662.bmp
COCO_train2014_000000548824.jpg,COCO_train2014_000000548824.png,COCO_train2014_000000548824.bmp
COCO_train2014_000000548874.jpg,COCO_train2014_000000548874.png,COCO_train2014_000000548874.bmp
COCO_train2014_000000548889.jpg,COCO_train2014_000000548889.png,COCO_train2014_000000548889.bmp
COCO_train2014_000000548906.jpg,COCO_train2014_000000548906.png,COCO_train2014_000000548906.bmp
COCO_train2014_000000548964.jpg,COCO_train2014_000000548964.png,COCO_train2014_000000548964.bmp
COCO_train2014_000000549017.jpg,COCO_train2014_000000549017.png,COCO_train2014_000000549017.bmp
COCO_train2014_000000549115.jpg,COCO_train2014_000000549115.png,COCO_train2014_000000549115.bmp
COCO_train2014_000000549133.jpg,COCO_train2014_000000549133.png,COCO_train2014_000000549133.bmp
COCO_train2014_000000549216.jpg,COCO_train2014_000000549216.png,COCO_train2014_000000549216.bmp
COCO_train2014_000000549236.jpg,COCO_train2014_000000549236.png,COCO_train2014_000000549236.bmp
COCO_train2014_000000549330.jpg,COCO_train2014_000000549330.png,COCO_train2014_000000549330.bmp
COCO_train2014_000000549347.jpg,COCO_train2014_000000549347.png,COCO_train2014_000000549347.bmp
COCO_train2014_000000549422.jpg,COCO_train2014_000000549422.png,COCO_train2014_000000549422.bmp
COCO_train2014_000000549426.jpg,COCO_train2014_000000549426.png,COCO_train2014_000000549426.bmp
COCO_train2014_000000549447.jpg,COCO_train2014_000000549447.png,COCO_train2014_000000549447.bmp
COCO_train2014_000000549471.jpg,COCO_train2014_000000549471.png,COCO_train2014_000000549471.bmp
COCO_train2014_000000549496.jpg,COCO_train2014_000000549496.png,COCO_train2014_000000549496.bmp
COCO_train2014_000000549532.jpg,COCO_train2014_000000549532.png,COCO_train2014_000000549532.bmp
COCO_train2014_000000549539.jpg,COCO_train2014_000000549539.png,COCO_train2014_000000549539.bmp
COCO_train2014_000000549691.jpg,COCO_train2014_000000549691.png,COCO_train2014_000000549691.bmp
COCO_train2014_000000549711.jpg,COCO_train2014_000000549711.png,COCO_train2014_000000549711.bmp
COCO_train2014_000000549729.jpg,COCO_train2014_000000549729.png,COCO_train2014_000000549729.bmp
COCO_train2014_000000549810.jpg,COCO_train2014_000000549810.png,COCO_train2014_000000549810.bmp
COCO_train2014_000000549830.jpg,COCO_train2014_000000549830.png,COCO_train2014_000000549830.bmp
COCO_train2014_000000549849.jpg,COCO_train2014_000000549849.png,COCO_train2014_000000549849.bmp
COCO_train2014_000000549866.jpg,COCO_train2014_000000549866.png,COCO_train2014_000000549866.bmp
COCO_train2014_000000549910.jpg,COCO_train2014_000000549910.png,COCO_train2014_000000549910.bmp
COCO_train2014_000000549928.jpg,COCO_train2014_000000549928.png,COCO_train2014_000000549928.bmp
COCO_train2014_000000549942.jpg,COCO_train2014_000000549942.png,COCO_train2014_000000549942.bmp
COCO_train2014_000000549962.jpg,COCO_train2014_000000549962.png,COCO_train2014_000000549962.bmp
COCO_train2014_000000549988.jpg,COCO_train2014_000000549988.png,COCO_train2014_000000549988.bmp
COCO_train2014_000000550049.jpg,COCO_train2014_000000550049.png,COCO_train2014_000000550049.bmp
COCO_train2014_000000550089.jpg,COCO_train2014_000000550089.png,COCO_train2014_000000550089.bmp
COCO_train2014_000000550147.jpg,COCO_train2014_000000550147.png,COCO_train2014_000000550147.bmp
COCO_train2014_000000550221.jpg,COCO_train2014_000000550221.png,COCO_train2014_000000550221.bmp
COCO_train2014_000000550222.jpg,COCO_train2014_000000550222.png,COCO_train2014_000000550222.bmp
COCO_train2014_000000550308.jpg,COCO_train2014_000000550308.png,COCO_train2014_000000550308.bmp
COCO_train2014_000000550333.jpg,COCO_train2014_000000550333.png,COCO_train2014_000000550333.bmp
COCO_train2014_000000550353.jpg,COCO_train2014_000000550353.png,COCO_train2014_000000550353.bmp
COCO_train2014_000000550356.jpg,COCO_train2014_000000550356.png,COCO_train2014_000000550356.bmp
COCO_train2014_000000550392.jpg,COCO_train2014_000000550392.png,COCO_train2014_000000550392.bmp
COCO_train2014_000000550455.jpg,COCO_train2014_000000550455.png,COCO_train2014_000000550455.bmp
COCO_train2014_000000550512.jpg,COCO_train2014_000000550512.png,COCO_train2014_000000550512.bmp
COCO_train2014_000000550536.jpg,COCO_train2014_000000550536.png,COCO_train2014_000000550536.bmp
COCO_train2014_000000550547.jpg,COCO_train2014_000000550547.png,COCO_train2014_000000550547.bmp
COCO_train2014_000000550655.jpg,COCO_train2014_000000550655.png,COCO_train2014_000000550655.bmp
COCO_train2014_000000550690.jpg,COCO_train2014_000000550690.png,COCO_train2014_000000550690.bmp
COCO_train2014_000000550760.jpg,COCO_train2014_000000550760.png,COCO_train2014_000000550760.bmp
COCO_train2014_000000550870.jpg,COCO_train2014_000000550870.png,COCO_train2014_000000550870.bmp
COCO_train2014_000000551082.jpg,COCO_train2014_000000551082.png,COCO_train2014_000000551082.bmp
COCO_train2014_000000551118.jpg,COCO_train2014_000000551118.png,COCO_train2014_000000551118.bmp
COCO_train2014_000000551125.jpg,COCO_train2014_000000551125.png,COCO_train2014_000000551125.bmp
COCO_train2014_000000551267.jpg,COCO_train2014_000000551267.png,COCO_train2014_000000551267.bmp
COCO_train2014_000000551314.jpg,COCO_train2014_000000551314.png,COCO_train2014_000000551314.bmp
COCO_train2014_000000551344.jpg,COCO_train2014_000000551344.png,COCO_train2014_000000551344.bmp
COCO_train2014_000000551364.jpg,COCO_train2014_000000551364.png,COCO_train2014_000000551364.bmp
COCO_train2014_000000551427.jpg,COCO_train2014_000000551427.png,COCO_train2014_000000551427.bmp
COCO_train2014_000000551507.jpg,COCO_train2014_000000551507.png,COCO_train2014_000000551507.bmp
COCO_train2014_000000551524.jpg,COCO_train2014_000000551524.png,COCO_train2014_000000551524.bmp
COCO_train2014_000000551571.jpg,COCO_train2014_000000551571.png,COCO_train2014_000000551571.bmp
COCO_train2014_000000551607.jpg,COCO_train2014_000000551607.png,COCO_train2014_000000551607.bmp
COCO_train2014_000000551636.jpg,COCO_train2014_000000551636.png,COCO_train2014_000000551636.bmp
COCO_train2014_000000551657.jpg,COCO_train2014_000000551657.png,COCO_train2014_000000551657.bmp
COCO_train2014_000000551710.jpg,COCO_train2014_000000551710.png,COCO_train2014_000000551710.bmp
COCO_train2014_000000551717.jpg,COCO_train2014_000000551717.png,COCO_train2014_000000551717.bmp
COCO_train2014_000000551858.jpg,COCO_train2014_000000551858.png,COCO_train2014_000000551858.bmp
COCO_train2014_000000551936.jpg,COCO_train2014_000000551936.png,COCO_train2014_000000551936.bmp
COCO_train2014_000000551947.jpg,COCO_train2014_000000551947.png,COCO_train2014_000000551947.bmp
COCO_train2014_000000552004.jpg,COCO_train2014_000000552004.png,COCO_train2014_000000552004.bmp
COCO_train2014_000000552032.jpg,COCO_train2014_000000552032.png,COCO_train2014_000000552032.bmp
COCO_train2014_000000552066.jpg,COCO_train2014_000000552066.png,COCO_train2014_000000552066.bmp
COCO_train2014_000000552163.jpg,COCO_train2014_000000552163.png,COCO_train2014_000000552163.bmp
COCO_train2014_000000552272.jpg,COCO_train2014_000000552272.png,COCO_train2014_000000552272.bmp
COCO_train2014_000000552441.jpg,COCO_train2014_000000552441.png,COCO_train2014_000000552441.bmp
COCO_train2014_000000552453.jpg,COCO_train2014_000000552453.png,COCO_train2014_000000552453.bmp
COCO_train2014_000000552486.jpg,COCO_train2014_000000552486.png,COCO_train2014_000000552486.bmp
COCO_train2014_000000552623.jpg,COCO_train2014_000000552623.png,COCO_train2014_000000552623.bmp
COCO_train2014_000000552641.jpg,COCO_train2014_000000552641.png,COCO_train2014_000000552641.bmp
COCO_train2014_000000552657.jpg,COCO_train2014_000000552657.png,COCO_train2014_000000552657.bmp
COCO_train2014_000000552721.jpg,COCO_train2014_000000552721.png,COCO_train2014_000000552721.bmp
COCO_train2014_000000552886.jpg,COCO_train2014_000000552886.png,COCO_train2014_000000552886.bmp
COCO_train2014_000000553021.jpg,COCO_train2014_000000553021.png,COCO_train2014_000000553021.bmp
COCO_train2014_000000553030.jpg,COCO_train2014_000000553030.png,COCO_train2014_000000553030.bmp
COCO_train2014_000000553046.jpg,COCO_train2014_000000553046.png,COCO_train2014_000000553046.bmp
COCO_train2014_000000553149.jpg,COCO_train2014_000000553149.png,COCO_train2014_000000553149.bmp
COCO_train2014_000000553176.jpg,COCO_train2014_000000553176.png,COCO_train2014_000000553176.bmp
COCO_train2014_000000553209.jpg,COCO_train2014_000000553209.png,COCO_train2014_000000553209.bmp
COCO_train2014_000000553304.jpg,COCO_train2014_000000553304.png,COCO_train2014_000000553304.bmp
COCO_train2014_000000553373.jpg,COCO_train2014_000000553373.png,COCO_train2014_000000553373.bmp
